CXQ,-18.873,125.934,"Christmas Creek Station"
CXR,11.998,109.219,"Cam Ranh/Cam Ranh"
CXT,-20.043,146.273,"Charters Towers"
CXY,25.554,-79.275,"Cat Cay"
CYA,18.271,-73.788,"Les Cayes"
CYB,19.687,-79.883,"Charles Kirkconnell"
CYC,17.684,-88.045,"Caye Chapel"
CYD,17.105,-89.101,"San Ignacio Town"
CYF,60.137,-164.279,"Chefornak"
CYG,-36.183,147.888,"Corryong"
CYI,23.462,120.393,"Chiayi"
CYL,15.446,-86.675,"Coyoles"
CYO,21.617,-81.546,"Vilo Acuna"
CYP,12.073,124.545,"Calbayog"
CYR,-34.456,-57.771,"Colonia Laguna de Los Patos"
CYS,41.156,-104.812,"Cheyenne Regional Jerry Olson"
CYT,60.081,-142.495,"Yakataga"
CYU,10.858,121.069,"Cuyo"
CYW,20.546,-100.887,"Rogelio Castillo National"
CYX,68.741,161.338,"Cherskiy"
CYZ,16.930,121.753,"Cauayan"
CZA,20.641,-88.446,"Chichen Itza"
CZB,-28.658,-53.610,"Carlos Ruhl"
CZC,61.944,-145.299,"Copper Center 2"
CZE,11.415,-69.681,"Jose Leonardo Chirinos"
CZF,61.780,-166.039,"Cape Romanzof"
CZH,18.382,-88.412,"Corozal Muni"
CZJ,9.447,-78.576,"Corazon de Jesus"
CZK,45.677,-121.879,"Cascade Locks State"
CZL,36.276,6.620,"Mohamed Boudiaf"
CZM,20.511,-86.930,"Cozumel"
CZN,62.071,-142.048,"Chisana"
CZO,62.563,-144.669,"Chistochina"
CZS,-7.600,-72.770,"Cruzeiro do Sul"
CZT,28.522,-99.824,"Dimmit County"
CZU,9.333,-75.286,"Las Brujas"
CZW,50.885,19.205,"Czestochowa-Rudniki"
CZX,31.920,119.779,"Changzhou Benniu"
CZY,-24.517,139.617,"Cluny"
DAA,38.715,-77.181,"Davison Army Air"
DAB,29.180,-81.058,"Daytona Beach"
DAC,23.843,90.398,"Hazrat Shahjalal"
DAD,16.044,108.199,"Da Nang"
DAF,-4.740,145.952,"Daup"
DAG,34.854,-116.787,"Barstow Daggett"
DAH,13.867,46.133,"Dathina"
DAK,25.421,29.001,"Ad Dakhla"
DAL,32.847,-96.852,"Dallas Love"
DAM,33.411,36.516,"Damascus"
DAN,36.573,-79.336,"Danville Regional"
DAO,-8.432,147.843,"Dabo"
DAP,29.669,80.548,"Darchula"
DAR,-6.878,39.203,"Julius Nyerere"
DAS,66.703,-119.707,"Great Bear Lake"
DAT,40.062,113.480,"Datong Yungang"
DAU,-9.087,143.208,"Daru"
DAV,8.391,-82.435,"Enrique Malek"
DAX,31.130,107.429,"Dachuan"
DAY,39.902,-84.219,"James M Cox Dayton"
DAZ,38.462,70.882,"Darwaz"
DBA,28.878,64.400,"Dalbandin"
DBB,30.930,28.463,"El Alamein"
DBC,45.505,123.020,"Baicheng Chang'an"
DBD,23.834,86.425,"Dhanbad"
DBM,10.350,37.717,"Debra Marcos"
DBN,32.564,-82.985,"W H 'Bud' Barron"
DBO,-32.217,148.575,"Dubbo City Regional"
DBP,-6.309,141.906,"Debepare"
DBQ,42.402,-90.710,"Dubuque Regional"
DBR,26.193,85.917,"Darbhanga"
DBS,44.162,-112.221,"Dubois Muni"
DBT,11.967,38.000,"Debre Tabor"
DBV,42.561,18.268,"Dubrovnik"
DBY,-27.155,151.267,"Dalby"
DCA,38.852,-77.038,"Ronald Reagan Washington"
DCF,15.337,-61.392,"Canefield"
DCI,39.354,8.972,"Decimomannu"
DCM,43.556,2.289,"Castres-Mazamet"
DCN,-17.580,123.828,"RAAF Base Curtin"
DCT,22.182,-75.729,"Duncan Town"
DCU,34.653,-86.945,"Pryor Regional"
DCY,29.316,100.060,"Daocheng Yading"
DDC,37.763,-99.966,"Dodge City Regional"
DDD,2.666,72.887,"Dhaalu Atoll"
DDG,40.025,124.286,"Dandong Langtou"
DDM,-8.177,147.809,"Dodoima"
DDN,-16.992,141.317,"Delta Downs"
DDR,28.605,86.798,"Xigaze Dingri"
DDU,26.741,67.667,"Dadu West"
DEA,29.961,70.486,"Dera Ghazi Khan"
DEB,47.489,21.615,"Debrecen"
DEC,39.835,-88.866,"Decatur"
DED,30.189,78.177,"Dehradun Jolly Grant"
DEE,43.961,145.685,"Yuzhno-Kurilsk Mendeleyevo"
DEF,32.434,48.398,"Dezful"
DEH,43.276,-91.739,"Decorah Muni"
DEI,-3.802,55.667,"Denis Island"
DEL,28.556,77.095,"Indira Gandhi"
DEM,8.554,34.858,"Dembidollo"
DEN,39.862,-104.673,"Denver"
DEP,27.986,94.223,"Daporijo"
DEQ,30.504,120.107,"Deqing Moganshan"
DER,-6.145,147.107,"Derim"
DES,-5.697,53.656,"Desroches"
DET,42.409,-83.010,"Coleman A. Young Muni"
DEX,-4.856,139.482,"Nop Goliat Dekai"
DEZ,35.285,40.176,"Deir ez-Zor"
DFA,33.709,110.249,"Shangluo"
DFI,41.338,-84.429,"Defiance Memorial"
DFP,-16.052,143.013,"Drumduff"
DFW,32.897,-97.038,"Dallas Fort Worth"
DGA,16.983,-88.231,"Dangriga"
DGD,-27.830,117.316,"Dalgaranga Gold Mine"
DGE,-32.565,149.609,"Mudgee"
DGF,50.165,-120.171,"Douglas Lake"
DGH,24.447,86.705,"Deoghar"
DGL,31.343,-109.506,"Douglas Muni"
DGN,38.333,-77.037,"Dahlgren Naval Center"
DGO,24.126,-104.534,"Gral"
DGP,55.945,26.665,"Daugavpils"
DGR,-35.940,173.894,"Dargaville Aerodrome"
DGT,9.334,123.302,"Sibulan"
DGU,12.459,-3.490,"Dedougou"
DGW,42.797,-105.386,"Converse County"
DHA,26.265,50.152,"King Abdulaziz"
DHD,-27.075,141.900,"Durham Downs"
DHF,24.248,54.548,"Al Dhafra"
DHG,44.559,135.490,"Dalnegorsk"
DHI,28.755,80.583,"Dhangarhi"
DHL,13.738,44.727,"Ad-Dali"
DHM,32.165,76.263,"Kangra"
DHN,31.321,-85.450,"Dothan Regional"
DHR,52.923,4.781,"De Kooy/Den Helder Station"
DHT,36.023,-102.547,"Dalhart Muni"
DIB,27.484,95.017,"Dibrugarh"
DIE,-12.349,49.292,"Arrachart"
DIG,27.794,99.677,"Diqing Shangri-La"
DIJ,47.269,5.090,"Dijon-Bourgogne"
DIK,46.797,-102.802,"Dickinson Theodore Roosevelt"
DIL,-8.547,125.525,"Nicolau Lobato"
DIM,6.652,-4.641,"Dimbokro"
DIN,21.397,103.008,"Dien Bien Phu"
DIP,12.060,1.785,"Diapaga"
DIQ,-20.181,-44.871,"Brigadeiro Cabral"
DIR,9.625,41.854,"Aba Tenna Dejazmach Yilma"
DIS,-4.206,12.660,"Ngot Nzoungou"
DIU,20.714,70.922,"Diu"
DIY,37.894,40.201,"Diyarbakir"
DJA,9.692,1.638,"Djougou"
DJB,-1.638,103.644,"Sultan Thaha"
DJE,33.875,10.776,"Djerba Zarzis"
DJG,24.293,9.452,"Djanet Inedbirene"
DJJ,-2.580,140.520,"Dortheys Hiyo Eluay"
DJM,-2.517,14.754,"Djambala"
DJN,64.050,-145.717,"Delta Junction"
DJO,6.793,-6.473,"Daloa"
DJR,-21.708,139.533,"Dajarra"
DJU,64.642,-14.277,"Djupivogur"
DKA,13.008,7.660,"Katsina"
DKI,-17.939,146.141,"Dunk Island"
DKK,42.492,-79.273,"Chautauqua County-Dunkirk"
DKR,14.740,-17.490,"Leopold Sedar Senghor"
DKS,73.518,80.380,"Dikson"
DKV,-24.860,129.122,"Docker River"
DLA,4.006,9.719,"Douala"
DLC,38.966,121.539,"Dalian Zhoushuizi"
DLE,47.043,5.435,"Dole-Tavaux"
DLF,29.360,-100.778,"Laughlin Air Force Base"
DLG,59.045,-158.505,"Dillingham"
DLH,46.842,-92.194,"Duluth"
DLI,11.750,108.367,"Lien Khuong"
DLK,-29.013,138.481,"Dulkaninna"
DLL,34.449,-79.369,"Dillon County"
DLM,36.713,28.792,"Dalaman"
DLN,45.255,-112.553,"Dillon"
DLR,45.878,133.736,"Dalnerechensk"
DLS,45.621,-121.171,"Columbia Gorge Regional"
DLU,25.649,100.319,"Dali Fengyi"
DLV,-12.550,130.685,"Delissaville"
DLY,-18.769,169.001,"Dillon's Bay"
DLZ,43.609,104.368,"Dalanzadgad"
DMA,32.167,-110.883,"Davis Monthan Air Force Base"
DMB,42.854,71.304,"Taraz"
DMD,-17.940,138.822,"Doomadgee"
DME,55.409,37.906,"Domodedovo"
DMK,13.913,100.607,"Don Mueang"
DMM,26.471,49.798,"King Fahd"
DMN,32.262,-107.721,"Deming Muni"
DMO,38.707,-93.176,"Sedalia Memorial"
DMT,-14.377,-56.400,"Diamantino"
DMU,25.884,93.771,"Dimapur"
DNA,26.352,127.769,"Kadena"
DNB,-16.047,142.394,"Dunbar"
DND,56.452,-3.026,"Dundee"
DNF,32.542,22.745,"Martuba"
DNG,-15.386,126.302,"Doongan"
DNH,40.161,94.809,"Dunhuang Mogao"
DNK,48.357,35.101,"Dnipro"
DNL,33.466,-82.039,"Daniel"
DNN,34.723,-84.870,"Dalton Muni"
DNO,-11.595,-46.847,"Dianopolis"
DNP,28.111,82.294,"Tulsipur"
DNQ,-35.559,144.946,"Deniliquin"
DNR,48.588,-2.080,"Dinard-Pleurtuit-Saint-Malo"
DNS,41.986,-95.381,"Denison Muni"
DNU,-6.155,146.677,"Dinangat"
DNV,40.199,-87.597,"Vermilion Regional"
DNX,12.533,35.067,"Galegu"
DNZ,37.786,29.701,"Cardak"
DOA,-14.368,49.511,"Doany"
DOB,-5.772,134.212,"Rar Gwamar"
DOC,57.869,-4.023,"Dornoch"
DOD,-6.170,35.753,"Dodoma"
DOE,4.006,-55.482,"Djumu-Djomoe"
DOG,19.154,30.430,"Dongola"
DOH,25.273,51.608,"Doha Hamad"
DOI,-10.701,150.722,"Doini"
DOL,49.365,0.154,"Deauville-Saint-Gatien"
DOM,15.547,-61.300,"Douglas-Charles"
DON,17.612,-89.688,"Dos Lagunas"
DOO,-9.462,147.921,"Dorobisoro"
DOP,28.986,82.819,"Dolpa"
DOR,14.033,-0.033,"Dori"
DOU,-22.202,-54.927,"Dourados"
DOV,39.130,-75.466,"Dover Air Force Base"
DOX,-29.298,114.927,"Dongara"
DOY,37.509,118.788,"Dongying Shengli"
DPA,41.908,-88.249,"Dupage"
DPB,-54.050,-68.809,"Pampa Guanaco"
DPE,49.882,1.085,"St Aubin"
DPG,40.197,-112.935,"Michael AAF"
DPL,8.602,123.342,"Dipolog"
DPO,-41.170,146.430,"Devonport"
DPS,-8.748,115.167,"Ngurah Rai/Bali"
DPT,69.393,139.890,"Deputatskiy"
DQA,46.751,125.139,"Daqing Sa'ertu"
DQM,19.502,57.634,"Duqm"
DRA,36.619,-116.033,"Desert Rock"
DRB,-17.372,123.662,"Derby"
DRC,-17.982,20.768,"Dirico"
DRD,-16.554,141.824,"Dorunda"
DRE,46.009,-83.744,"Drummond Island"
DRF,60.589,-152.162,"Drift River"
DRG,66.070,-162.766,"Deering"
DRH,-3.271,138.613,"Dabra"
DRI,30.832,-93.340,"Beauregard Regional"
DRJ,4.111,-54.673,"Drietabbetje"
DRK,8.719,-83.642,"Drake Bay"
DRN,-28.588,148.217,"Dirranbandi"
DRO,37.152,-107.754,"Durango La Plata County"
DRP,13.112,123.677,"Bicol"
DRR,-25.685,140.228,"Durrie"
DRS,51.134,13.768,"Dresden"
DRT,29.374,-100.927,"Del Rio"
DRU,46.622,-113.202,"Drummond"
DRV,5.156,73.130,"Dharavandhoo"
DRW,-12.415,130.882,"Darwin/RAAF Darwin"
DRY,-15.714,126.381,"Drysdale River"
DSC,5.450,10.067,"Dschang"
DSD,16.297,-61.084,"La Desirade"
DSE,11.110,39.724,"Kombolcha"
DSG,16.446,122.207,"Dilasag"
DSI,30.400,-86.471,"Destin Executive"
DSK,31.909,70.897,"Dera Ismael Khan"
DSM,41.534,-93.663,"Des Moines"
DSN,39.493,109.860,"Ordos Ejin Horo"
DSO,39.745,127.474,"Sondok"
DSS,14.670,-17.073,"Blaise Diagne"
DSV,42.571,-77.713,"Dansville Muni"
DSX,20.707,116.721,"Dongsha/Pratas Island"
DSY,10.914,103.227,"Dara Sakor"
DTA,39.381,-112.508,"Delta Muni"
DTB,2.260,98.992,"Silangit"
DTD,0.811,114.531,"Datadawai"
DTE,14.129,122.980,"Daet"
DTH,36.464,-116.881,"Furnace Creek"
DTI,-18.232,-43.650,"Diamantina"
DTL,46.825,-95.886,"Detroit Lakes/Wething"
DTM,51.518,7.612,"Dortmund"
DTN,32.540,-93.745,"Shreveport Downtown"
DTR,48.500,-122.814,"Decatur Shores"
DTU,48.441,126.128,"Wudalianchi Dedu"
DTW,42.212,-83.353,"Detroit Wayne County"
DUA,33.942,-96.395,"Durant Regional/Eaker"
DUB,53.429,-6.262,"Dublin"
DUC,34.471,-97.960,"Halliburton"
DUD,-45.928,170.198,"Dunedin"
DUE,-7.401,20.819,"Dundo"
DUF,36.254,-75.788,"Pine Island"
DUG,31.469,-109.604,"Bisbee Douglas"
DUJ,41.178,-78.899,"DuBois Regional"
DUK,-28.368,32.248,"Mubatuba"
DUM,1.609,101.433,"Pinang Kampai"
DUQ,48.755,-123.710,"Duncan"
DUR,-29.614,31.120,"King Shaka"
DUS,51.290,6.767,"Dusseldorf"
DUT,53.899,-166.545,"Tom Madsen/Dutch Harbor"
DVD,-22.066,43.260,"Andavadoaka"
DVK,64.511,-110.289,"Diavik"
DVL,48.114,-98.909,"Devils Lake Regional"
DVN,41.610,-90.590,"Davenport Muni"
DVO,7.126,125.646,"Francisco Bangoy"
DVP,-24.150,141.108,"Davenport Downs"
DVR,-13.750,130.694,"Daly River"
DVT,33.688,-112.083,"Phoenix Deer Valley"
DWA,-12.518,34.132,"Dwangwa"
DWB,-16.102,45.359,"Soalala"
DWC,24.896,55.161,"Al Maktoum"
DWD,24.450,44.121,"King Salman Abdulaziz"
DWH,30.062,-95.553,"David Wayne Hooks Memorial"
DWR,31.091,64.066,"Dwyer"
DWS,48.387,124.431,"Morin Dawa Banner"
DXB,25.253,55.364,"Dubai"
DXD,-15.117,143.316,"Dixie"
DXE,32.439,-90.103,"Bruce Campbell"
DXR,41.371,-73.482,"Danbury Muni"
DYA,-22.622,148.364,"Dysart"
DYG,29.103,110.443,"Zhangjiajie Hehua"
DYL,40.333,-75.122,"Doylestown"
DYM,-23.762,141.145,"Diamantina Lakes"
DYR,64.735,177.741,"Ugolny Yuri Ryktheu"
DYS,32.421,-99.855,"Dyess Air Force Base"
DYU,38.543,68.825,"Dushanbe"
DYW,-16.265,133.383,"Daly Waters"
DZA,-12.809,45.282,"Dzaoudzi Pamandzi"
DZH,31.049,107.436,"Dazhou Jinya"
DZI,10.097,-73.234,"Las Flores"
DZN,47.709,67.738,"Zhezkazgan National"
DZO,-33.359,-56.499,"Santa Bernardina"
DZU,29.636,105.774,"Dazu"
EAA,64.776,-141.151,"Eagle"
EAB,16.011,43.177,"Abs"
EAE,-17.090,168.343,"Siwo"
EAM,17.611,44.419,"Najran Domestic"
EAN,42.055,-104.929,"Phifer"
EAR,40.727,-99.007,"Kearney Regional"
EAS,43.356,-1.791,"San Sebastian"
EAT,47.399,-120.207,"Pangborn Memorial"
EAU,44.866,-91.484,"Chippewa Valley Regional"
EBA,42.760,10.239,"Marina Di Campo"
EBB,0.042,32.444,"Entebbe"
EBD,13.153,30.233,"El-Obeid"
EBG,7.596,-74.809,"El Bagre"
EBH,33.722,1.092,"El Bayadh"
EBJ,55.526,8.553,"Esbjerg"
EBL,36.238,43.963,"Erbil"
EBM,31.704,9.255,"El Borma"
EBN,9.331,166.820,"Ebadon"
EBO,4.598,168.752,"Ebon"
EBS,42.437,-93.869,"Webster City Muni"
EBU,45.541,4.296,"Saint-Etienne-Boutheon"
EBW,2.876,11.185,"Ebolowa"
ECA,44.313,-83.422,"Iosco County"
ECG,36.261,-76.175,"Elizabeth City/Air Station"
ECH,-36.157,144.762,"Echuca"
ECI,11.428,-86.033,"Costa Esmeralda"
ECN,35.152,33.507,"Nicosia/Lefkosa Ercan"
ECO,-1.753,-73.205,"El Encanto"
ECP,30.357,-85.795,"Northwest Florida Beaches"
ECR,2.449,-78.094,"El Charco"
ECS,43.884,-104.314,"Mondell"
EDB,18.015,30.959,"Al Dabbah"
EDD,-25.206,133.254,"Erldunda"
EDE,36.028,-76.567,"Northeastern Regional"
EDI,55.950,-3.372,"Edinburgh"
EDK,37.774,-96.818,"Captain Jack Thomas El Dorado"
EDL,0.404,35.239,"Eldoret"
EDM,46.702,-1.379,"La Roche-sur-Yon"
EDN,47.178,138.657,"Yedinka"
EDO,39.555,27.014,"Balikesir Koca Seyit"
EDQ,14.236,-88.437,"Erandique"
EDR,-14.896,141.609,"Pormpuraaw"
EDW,34.905,-117.884,"Edwards Air Force Base"
EEA,-27.634,-50.358,"Planalto Serrano Regional"
EED,34.766,-114.623,"Needles"
EEK,60.214,-162.044,"Eek"
EEN,42.898,-72.271,"Dillant Hopkins"
EES,23.990,35.465,"Berenice/Banas Cape"
EFD,29.607,-95.159,"Ellington"
EFG,-9.154,147.660,"Efogi"
EFK,44.889,-72.229,"Northeast Kingdom"
EFL,38.120,20.500,"Kefallinia"
EFW,42.010,-94.343,"Jefferson Muni"
EGA,-6.918,146.105,"Engati"
EGC,44.825,0.519,"Bergerac-Roumaniere"
EGE,39.643,-106.918,"Eagle County Regional"
EGH,31.078,34.153,"El Jora"
EGI,30.650,-86.523,"Duke"
EGL,5.290,39.702,"Negele"
EGM,-8.579,157.876,"Sege"
EGN,13.482,22.467,"Geneina"
EGO,50.644,36.590,"Belgorod"
EGP,28.860,-100.517,"Maverick County Memorial"
EGS,65.283,-14.401,"Egilsstaoir"
EGV,45.932,-89.268,"Eagle River Union"
EGX,58.184,-157.375,"Egegik"
EHL,-41.943,-71.532,"El Bolson"
EHM,58.646,-162.063,"Cape Newenham LRRS"
EHU,30.341,115.039,"Ezhou Huahu"
EIB,50.992,10.480,"Eisenach-Kindel"
EIE,58.474,92.113,"Yeniseysk"
EIH,-18.503,144.094,"Einasleigh"
EIK,46.680,38.210,"Yeysk"
EIL,64.666,-147.102,"Eielson Air Base"
EIN,51.450,5.375,"Eindhoven"
EIS,18.445,-64.542,"Terrance B. Lettsome"
EIY,30.622,35.203,"Ein Yahav"
EJA,7.024,-73.807,"Yariguies"
EJH,26.199,36.476,"Al Wajh Domestic"
EJN,42.015,101.001,"Ejin Banner Taolai"
EJT,6.040,171.985,"Enejit"
EKA,40.803,-124.113,"Murray"
EKB,51.591,75.215,"Ekibastuz"
EKD,-21.173,135.444,"Elkedra"
EKI,41.719,-86.003,"Elkhart Muni"
EKN,38.890,-79.858,"Elkins-Randolph County"
EKO,40.825,-115.792,"Elko Regional"
EKS,49.190,142.083,"Shakhtyorsk"
EKT,59.351,16.708,"Eskilstuna"
EKX,37.686,-85.925,"Addington/Elizabethtown"
ELA,29.601,-96.322,"Eagle Lake"
ELB,9.046,-73.975,"Las Flores"
ELC,-12.019,135.571,"Elcho Island"
ELD,33.221,-92.813,"South Arkansas at Goodwin"
ELE,8.107,-77.725,"EL Real"
ELF,13.615,25.325,"El Fasher"
ELG,30.581,2.862,"El Golea"
ELH,25.475,-76.684,"North Eleuthera"
ELI,64.615,-162.272,"Elim"
ELJ,2.000,-74.133,"El Recreo"
ELK,35.431,-99.394,"Elk City Regional Business"
ELL,-23.727,27.688,"Ellisras Matimba"
ELM,42.160,-76.892,"Elmira Corning Regional"
ELN,47.033,-120.531,"Bowers"
ELO,-26.397,-54.575,"El Dorado"
ELP,31.807,-106.378,"El Paso"
ELQ,26.303,43.774,"Gassim"
ELR,-3.786,139.384,"Elelim"
ELS,-33.036,27.826,"Ben Schoeman"
ELT,28.215,33.635,"Et Tur"
ELU,33.511,6.777,"Guemar"
ELY,39.300,-114.842,"Ely Yelland"
ELZ,42.110,-77.990,"Wellsville Muni/Tarantine"
EMA,52.831,-1.328,"East Midlands"
EMD,-23.567,148.179,"Emerald"
EME,53.391,7.227,"Emden"
EMG,-28.720,31.890,"Empangeni"
EMI,-1.654,149.976,"Emirau"
EMK,62.786,-164.491,"Emmonak"
EML,47.092,8.305,"Emmen"
EMM,41.824,-110.557,"Kemmerer Muni"
EMN,16.622,-7.317,"Nema"
EMP,38.332,-96.191,"Emporia Muni"
EMS,-9.447,148.763,"Embessa"
EMT,34.086,-118.035,"San Gabriel Valley"
EMX,-42.029,-71.173,"El Maiten"
EMY,28.091,30.739,"El Minya"
ENA,60.573,-151.245,"Kenai Muni"
ENB,-29.833,115.246,"Eneabba"
ENC,48.692,6.230,"Nancy-Essey"
END,36.339,-97.916,"Vance Air Force Base"
ENE,-8.849,121.661,"H. Hasan Aroeboesman/Ende"
ENF,68.363,23.424,"Enontekio"
ENH,30.320,109.485,"Enshi Xujiaping"
ENI,11.202,119.416,"El Nido"
ENJ,14.107,-90.817,"El Naranjo"
ENK,54.399,-7.652,"Enniskillen/St Angelo"
ENL,38.515,-89.091,"Centralia Muni"
ENN,64.549,-149.075,"Nenana Muni"
ENO,-27.222,-55.834,"Tte. Amin Ayub Gonzalez"
ENS,52.276,6.889,"Twente"
ENT,11.341,162.328,"Eniwetok"
ENU,6.474,7.562,"Akanu Ibiam"
ENV,40.719,-114.031,"Wendover"
ENW,42.596,-87.928,"Kenosha Regional"
ENY,36.479,109.464,"Yan'an Nanniwan"
EOH,6.221,-75.591,"Enrique Olaya Herrera"
EOI,59.191,-2.772,"Eday"
EOK,40.460,-91.428,"Keokuk Muni"
EOR,6.716,-61.639,"El Dorado"
EOZ,7.083,-69.533,"Elorza"
EPA,-34.610,-58.613,"El Palomar"
EPG,40.868,-96.110,"Browns"
EPH,47.308,-119.516,"Ephrata Muni"
EPL,48.325,6.070,"Epinal-Mirecourt"
EPR,-33.684,121.823,"Esperance"
EPT,-5.041,141.678,"Eliptamin"
EPU,58.419,24.473,"Parnu"
EQS,-42.908,-71.140,"Brigadier Antonio Parodi"
ERA,10.642,47.388,"Erigavo"
ERB,-26.263,132.182,"Ernabella"
ERC,39.710,39.527,"Erzincan"
ERE,-6.606,143.900,"Erave"
ERF,50.980,10.958,"Erfurt"
ERG,61.275,108.030,"Yerbogachen"
ERH,31.948,-4.398,"Moulay Ali Cherif"
ERI,42.083,-80.174,"Erie Tom Ridge"
ERL,43.423,112.097,"Erenhot Saiwusu"
ERM,-27.662,-52.268,"Erechim"
ERN,-6.640,-69.880,"Eirunepe"
ERQ,-20.976,141.007,"Elrose"
ERR,44.792,-71.164,"Errol"
ERS,-22.612,17.080,"Eros"
ERT,48.983,104.151,"Erdenet"
ERU,-8.254,146.975,"Erume"
ERV,29.977,-99.086,"Kerrville Louis Schreiner"
ERZ,39.957,41.170,"Erzurum"
ESA,-9.874,150.954,"Esa'ala"
ESB,40.128,32.995,"Esenboga"
ESC,45.723,-87.094,"Delta County"
ESD,48.708,-122.910,"Orcas Island"
ESE,31.795,-116.603,"Ensenada/El Cipres"
ESF,31.394,-92.294,"Esler Army/Esler Regional"
ESG,-22.032,-60.620,"Luis Maria Argana"
ESH,50.836,-0.297,"Shoreham"
ESK,39.784,30.582,"Eskisehir"
ESL,46.374,44.331,"Elista"
ESM,0.979,-79.627,"General Rivadeneira"
ESN,38.804,-76.069,"Easton/Newnam"
ESO,36.026,-106.045,"Ohkay Owingeh"
ESR,-26.311,-69.765,"Ricardo Garcia Posada"
ESS,51.402,6.937,"Essen Mulheim"
EST,43.407,-94.746,"Estherville Muni"
ESU,31.397,-9.682,"Essaouira-Mogador"
ESW,47.254,-121.186,"Easton State"
ETB,43.422,-88.129,"West Bend Muni"
ETD,-28.741,138.589,"Etadunna"
ETE,12.933,36.167,"Metema"
ETL,46.542,138.322,"Svetlaya"
ETM,29.727,35.014,"Ramon"
ETN,32.414,-98.810,"Eastland Muni"
ETR,-3.442,-79.997,"Santa Rosa/Victor Larrea"
ETS,31.300,-85.900,"Enterprise Muni"
ETZ,48.982,6.251,"Metz-Nancy-Lorraine"
EUA,-21.378,-174.958,"Kaufana"
EUC,-31.707,128.877,"Eucla"
EUE,39.604,-116.005,"Eureka"
EUF,31.951,-85.129,"Weedon"
EUG,44.125,-123.212,"Mahlon Sweet"
EUM,54.079,9.941,"Neumunster"
EUN,27.142,-13.225,"Hassan I"
EUO,4.401,-73.188,"Paratebueno"
EUQ,10.767,121.933,"Evelio Javier"
EUX,17.496,-62.979,"F. D. Roosevelt"
EVD,-18.001,134.863,"Eva Downs"
EVE,68.491,16.678,"Harstad/Narvik Evenes"
EVG,62.048,14.423,"Sveg"
EVH,-29.102,153.419,"Evans Head"
EVM,47.425,-92.498,"Eveleth/Virginia Muni"
EVN,40.147,44.396,"Zvartnots"
EVV,38.037,-87.532,"Evansville Regional"
EVW,41.275,-111.035,"Evanston-Uinta County -Burns"
EVX,49.029,1.220,"Evreux-Fauville"
EWB,41.676,-70.957,"New Bedford Regional"
EWE,-5.496,138.078,"Ewer Asmat"
EWI,-3.926,136.379,"Enarotali"
EWK,38.058,-97.274,"Newton City-County"
EWN,35.073,-77.043,"Coastal Carolina Regional"
EWO,-0.883,14.800,"Ewo"
EWR,40.693,-74.169,"Newark Liberty"
EXM,-22.041,114.103,"Exmouth"
EXT,50.734,-3.414,"Exeter"
EYK,63.687,66.699,"Beloyarskiy"
EYL,15.133,-10.567,"Yelimane"
EYP,5.319,-72.384,"El Yopal"
EYR,39.004,-119.158,"Yerington Muni"
EYS,3.236,35.977,"Eliye Springs"
EYW,24.556,-81.760,"Key West"
EZE,-34.822,-58.536,"Minister Pistarini"
EZS,38.598,39.283,"Elazig"
EZV,63.921,65.031,"Berezovo"
FAA,10.035,-10.770,"Faranah"
FAB,51.276,-0.776,"Farnborough"
FAC,-16.687,-145.329,"Faaite"
FAE,62.063,-7.276,"Vagar"
FAF,37.132,-76.609,"Felker Army Air"
FAG,63.875,-16.641,"Fagurholsmyri"
FAH,32.367,62.165,"Farah"
FAI,64.815,-147.856,"Fairbanks"
FAM,37.761,-90.429,"Farmington Regional"
FAO,37.014,-7.966,"Faro"
FAQ,-4.610,141.960,"Frieda River"
FAR,46.921,-96.816,"Hector"
FAS,64.931,-14.048,"Faskruosfjorour"
FAT,36.776,-119.718,"Fresno Yosemite"
FAU,22.355,56.484,"Fahud"
FAV,-16.054,-145.657,"Fakarava"
FAY,34.991,-78.880,"Fayetteville Regional/Grannis"
FAZ,28.892,53.723,"Fasa"
FBA,-2.533,-66.083,"Fonte Boa"
FBD,37.122,70.520,"Fayzabad"
FBE,-26.059,-53.063,"Francisco Beltrao"
FBG,35.132,-78.937,"Simmons Army Air"
FBK,64.838,-147.614,"Ladd Army"
FBL,44.328,-93.313,"Faribault Muni/Liz Strohfus"
FBM,-11.591,27.531,"Lubumbashi"
FBR,41.392,-110.407,"Fort Bridger"
FBY,40.183,-97.169,"Fairbury Muni"
FCA,48.311,-114.256,"Glacier Park"
FCB,-28.823,27.909,"Ficksburg Sentraoes"
FCH,36.732,-119.820,"Fresno Chandler Executive"
FCM,44.827,-93.457,"Flying Cloud"
FCN,53.768,8.658,"Nordholz Naval"
FCO,41.805,12.252,"Rome-Fiumicino/DaVinci"
FCS,38.678,-104.757,"Butts AAF/Fort Carson"
FCY,34.942,-90.775,"Forrest City Muni"
FDA,10.533,-74.200,"Fundacion"
FDE,61.391,5.757,"Forde Bringeland"
FDF,14.591,-61.003,"Martinique Aime Cesaire"
FDH,47.671,9.511,"Friedrichshafen"
FDK,39.418,-77.374,"Frederick Muni"
FDR,34.352,-98.984,"Frederick Regional"
FDU,-3.311,17.382,"Bandundu"
FDY,41.014,-83.669,"Findlay"
FEA,60.603,-0.873,"Fetlar"
FEB,29.237,81.215,"Sanfebagar"
